Model,Scenario,Region,Variable,Unit,1990,1995,2000,2005,2007,2008,2010,2011,2012,2013,2014,2015,2018,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2110,2130,2150,Country,Species
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,,,,,,,39.929,,,,,49.782,,49.4713,,,,,52.0021,50.439,39.3383,23.1165,13.3808,8.8606,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Demand|Residential and Commercial|Commercial,Mt CO2/yr,,,,,,,3.4553,,,,,3.8322,,4.1104,,,,,4.718,4.8309,3.4809,2.1369,1.1217,0.6314,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Demand|Residential and Commercial|Residential,Mt CO2/yr,,,,,,,7.1267,,,,,6.642,,5.7042,,,,,5.1656,4.2289,3.3098,2.6456,1.9072,1.3407,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,,,,,,,30.649,,,,,32.2628,,40.0048,,,,,46.7991,53.3121,56.7075,57.9997,54.0135,51.37,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Supply,Mt CO2/yr,,,,,,,51.787,,,,,80.0595,,100.5765,,,,,126.5587,142.2341,125.835,100.9378,59.8932,-55.0202,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,,,,,,44.144,,,,,71.3338,,91.775,,,,,117.6293,137.5891,122.5773,98.4722,61.0296,-50.3925,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Industrial Processes,Mt CO2/yr,,,,,,,16.9861,,,,,18.125,,20.7698,,,,,23.579,23.1706,23.0466,22.5856,24.0364,28.3714,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|N2O|AFOLU,kt N2O/yr,,,,,,,70.1823,,,,,75.2303,,84.1774,,,,,93.9405,70.0257,61.3289,61.4418,67.2208,85.1952,,,,,,,,,,,,,,Vietnam,N2O
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|N2O|AFOLU|Agriculture,kt N2O/yr,,,,,,,57.995,,,,,61.9348,,69.2639,,,,,77.3419,57.5607,50.367,50.2872,54.7681,69.9563,,,,,,,,,,,,,,Vietnam,N2O
AIM/Hub-Vietnam 2.2,EN_NP_2025_-602050,VNM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0687,2.5352,25.3209,128.1773,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-602050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0687,2.5352,25.3209,128.1773,,,,,,,,,,,,,,Vietnam,
